Date,symbol,Open,High,Low,Close,Volume,Market Cap,return
2014-02-14,DASH,0.2138990014791488,0.3788830041885376,0.2138990014791488,0.3740240037441253,15421.599609375,1233614.55935,
2014-02-15,DASH,0.3311110138893127,0.3544610142707824,0.21943399310112,0.3148649930953979,21118.5,1046627.63298,-0.1721760228837265
2014-02-16,DASH,0.3258399963378906,0.4598329961299896,0.3103449940681457,0.4069760143756866,28016.900390625,1363376.11162,0.2566102973628128
2014-02-17,DASH,0.4060389995574951,1.502900004386902,0.4025880098342895,1.4466300010681152,178618.0,4868772.14148,1.2682377422532405
2014-02-18,DASH,1.1764899492263794,1.504729986190796,0.841750979423523,1.0432699918746948,160779.0,3494971.19232,-0.3268767108614721
2014-02-19,DASH,1.0441299676895142,1.2080299854278564,0.8519949913024902,0.9416469931602478,60550.5,3195127.86017,-0.1024848198849102
2014-02-20,DASH,0.9419440031051636,1.2324299812316897,0.8948649764060974,1.059589982032776,93280.703125,3609738.10029,0.1180068403980366
2014-02-21,DASH,1.0538699626922607,1.33473002910614,1.019279956817627,1.1286200284957886,83007.8984375,3859818.3259,0.0631136488237049
2014-02-22,DASH,1.12090003490448,1.2586599588394165,0.6965019702911377,1.242300033569336,101024.0,4264297.8609,0.0959688545448327
2014-02-23,DASH,1.1493300199508667,3.364330053329468,0.6234430074691772,1.1510599851608276,115234.0,3965894.35368,-0.0762812831862247
2014-02-24,DASH,1.184749960899353,1.1878199577331543,0.4185320138931274,0.8419029712677002,109256.0,2911524.5202,-0.3127737514772929
2014-02-25,DASH,0.8393830060958862,0.8393830060958862,0.5274739861488342,0.5274739861488342,69492.8984375,1830870.16611,-0.4675652228015178
2014-02-26,DASH,0.620398998260498,0.7398179769515991,0.4945150017738342,0.6194509863853455,49321.30078125,2158084.27757,0.1607340311406409
2014-02-27,DASH,0.6166430115699768,0.7422509789466858,0.5498520135879517,0.6193900108337402,15148.2998046875,2166215.56443,-9.843967351959982e-05
2014-02-28,DASH,0.6186619997024536,0.6255390048027039,0.4586969912052154,0.550661027431488,60517.1015625,1933430.24239,-0.1176157156251133
2014-03-01,DASH,0.5496159791946411,1.0748900175094604,0.5289729833602905,0.9373419880867004,252311.0,3303525.02707,0.5319287729797058
2014-03-02,DASH,0.9360359907150269,1.0760999917984009,0.8159030079841614,1.028630018234253,148259.0,3637711.93569,0.0929349189005078
2014-03-03,DASH,1.032389998435974,4.397749900817871,0.9357489943504332,1.2062499523162842,271197.0,4280828.05625,0.1592884966239125
2014-03-04,DASH,1.2071199417114258,1.2071199417114258,0.970883011817932,0.9875569939613342,90549.8984375,3516974.89342,-0.2000374026089634
2014-03-05,DASH,0.9871919751167296,1.070199966430664,0.9411510229110718,1.0318599939346311,93137.6015625,3687113.35034,0.0438840615324937
2014-03-06,DASH,1.0334700345993042,1.0535399913787842,0.952003002166748,1.0529099702835083,68896.1015625,3775403.59335,0.0201947381263434
2014-03-07,DASH,1.0561200380325315,1.1013400554656982,0.8779119849205017,0.8779119849205017,112877.0,3158069.81991,-0.1817666665275328
2014-03-08,DASH,0.9118670225143432,0.9534940123558044,0.8568599820137024,0.9149050116539,70280.6015625,3302885.73183,0.0412739038415376
2014-03-09,DASH,0.9131889939308168,0.9587780237197876,0.806352972984314,0.8729640245437622,48780.6015625,3162071.15194,-0.0469259014951706
2014-03-10,DASH,0.8721140027046204,0.9121599793434144,0.7452419996261597,0.8102560043334961,45946.0,2944403.05275,-0.0745440935269414
2014-03-11,DASH,0.8075979948043823,0.9224349856376648,0.7647119760513306,0.8913000226020813,42233.69921875,3249545.2137,0.095330844030808
2014-03-12,DASH,0.8882079720497131,0.9538819789886476,0.8582140207290649,0.8659359812736511,39529.5,3167352.29186,-0.0288701152916213
2014-03-13,DASH,0.865568995475769,0.8950939774513245,0.8107720017433167,0.8333359956741333,31122.80078125,3056984.78232,-0.0383740642115674
2014-03-14,DASH,0.8333799839019775,0.8460800051689148,0.7851600050926208,0.8113409876823425,26274.30078125,2976298.98417,-0.0267484978732726
2014-03-15,DASH,0.812076985836029,0.816057026386261,0.7390310168266296,0.7911999821662903,30816.80078125,2922676.1848,-0.0251376613503422
2014-03-16,DASH,0.7916730046272278,0.8007640242576599,0.755204975605011,0.775646984577179,39429.19921875,2874707.56528,-0.0198532578732227
2014-03-17,DASH,0.7724959850311279,0.8213930130004883,0.7493680119514465,0.7819250226020813,34415.5,2907317.56645,0.0080613570279507
2014-03-18,DASH,0.7792699933052063,0.7801719903945923,0.7302929759025574,0.7522100210189819,39251.8984375,2805868.16686,-0.038743288695702
2014-03-19,DASH,0.7508969902992249,0.768235981464386,0.728003978729248,0.7435590028762817,35741.69921875,2782402.23935,-0.0115674472025294
2014-03-20,DASH,0.7432559728622437,0.7557139992713928,0.701852023601532,0.7250890135765076,42289.69921875,2721772.38001,-0.0251536963598602
2014-03-21,DASH,0.7244979739189148,0.751899003982544,0.6790630221366882,0.7046480178833008,28086.900390625,2653490.85966,-0.0285960119410248
2014-03-22,DASH,0.7042660117149353,0.7189549803733826,0.681693971157074,0.714680016040802,24618.400390625,2699883.08468,0.0141364997856641
2014-03-23,DASH,0.7155960202217102,0.7289519906044006,0.693477988243103,0.7182570099830627,34977.30078125,2721905.29069,0.0049925451114187
2014-03-24,DASH,0.719851016998291,0.8924840092658997,0.7003970146179199,0.8665180206298828,136677.0,3293673.91131,0.1876554483521969
2014-03-25,DASH,0.8689119815826416,0.900978982448578,0.7957659959793091,0.8201000094413757,78095.3984375,3126413.9235,-0.0550566104184808
2014-03-26,DASH,0.8194940090179443,0.8702260255813599,0.7904300093650818,0.8588150143623352,39789.8984375,3283296.97982,0.0461272532526432
2014-03-27,DASH,0.8647279739379883,0.865513026714325,0.6834999918937683,0.6834999918937683,32990.80078125,2620599.8315,-0.2283269045033589
2014-03-28,DASH,0.6920620203018188,0.7747679948806763,0.683256983757019,0.6974260210990906,27850.900390625,2681517.88403,0.0201698008259586
2014-03-29,DASH,0.7092940211296082,0.7287619709968567,0.7025730013847351,0.7034749984741211,23666.80078125,2712445.53897,0.0086358920211664
2014-03-30,DASH,0.7083060145378113,0.7100380063056946,0.6128090023994446,0.6624860167503357,30985.19921875,2561407.3835,-0.060032886305564
2014-03-31,DASH,0.6651229858398438,0.6868900060653687,0.6248729825019836,0.6417739987373352,15608.0,2488290.00344,-0.0317632360206149
2014-04-01,DASH,0.6417829990386963,0.7472040057182312,0.638384997844696,0.7241050004959106,36210.6015625,2815061.73452,0.120700195354332
2014-04-02,DASH,0.725259006023407,0.7404969930648804,0.5899909734725952,0.6150439977645874,21722.0,2397479.02968,-0.1632426038511899
2014-04-03,DASH,0.6140649914741516,0.6667649745941162,0.5736389756202698,0.6381829977035522,18610.19921875,2494272.52265,0.0369312661450009
2014-04-04,DASH,0.6403710246086121,0.6625369787216187,0.6252800226211548,0.6489369869232178,11862.7001953125,2543397.60327,0.0167105469488622
2014-04-05,DASH,0.6403049826622009,0.7039039731025696,0.6204450130462646,0.7004439830780029,28674.099609375,2752710.59824,0.0763787761024997
2014-04-06,DASH,0.7008280158042908,0.7237129807472229,0.6301820278167725,0.6415129899978638,13166.900390625,2527895.44827,-0.0878849622617926
2014-04-07,DASH,0.6478000283241272,0.6493300199508667,0.5907220244407654,0.6040999889373779,45232.8984375,2387274.5267,-0.0600897044306492
2014-04-08,DASH,0.6060789823532104,0.6282219886779785,0.5806980133056641,0.6030179858207703,21410.80078125,2389170.5824,-0.0017927053179739
2014-04-09,DASH,0.603430986404419,0.6167299747467041,0.5831040143966675,0.5874369740486145,9603.8095703125,2333706.2704,-0.0261780614656834
2014-04-10,DASH,0.5876160264015198,0.5916560292243958,0.44896000623703,0.4570359885692596,16416.80078125,1820467.62334,-0.2510068246503463
2014-04-11,DASH,0.4537430107593536,0.5768679976463318,0.4413140118122101,0.5489069819450378,18945.69921875,2192255.51539,0.1831668579621162
2014-04-12,DASH,0.5488309860229492,0.591372013092041,0.5353839993476868,0.5718749761581421,18958.80078125,2289956.20312,0.040991398978864
2014-04-13,DASH,0.5723419785499573,0.576653003692627,0.5203629732131958,0.5390269756317139,15788.7001953125,2164286.11764,-0.0591547771282442
2014-04-14,DASH,0.5389819741249084,0.6011999845504761,0.5219680070877075,0.5839170217514038,29213.5,2350853.3455,0.0799932694800721
2014-04-15,DASH,0.5879949927330017,0.6533520221710205,0.576324999332428,0.6475639939308167,28750.69921875,2614207.44967,0.1034587343247536
2014-04-16,DASH,0.6558489799499512,0.6872990131378174,0.6316589713096619,0.6556559801101685,23859.80078125,2654213.50608,0.012418609808078
2014-04-17,DASH,0.6577349901199341,0.6696490049362183,0.6107270121574402,0.6158559918403625,19434.69921875,2499800.1505,-0.0626230741008572
2014-04-18,DASH,0.6182190179824829,1.0279699563980105,0.6128990054130554,0.7897769808769226,293384.0,3214345.00338,0.2487374461958162
2014-04-19,DASH,0.7942150235176086,0.7942150235176086,0.7015079855918884,0.7368289828300476,57415.6015625,3006893.04562,-0.069394782662714
2014-04-20,DASH,0.7473909854888916,0.7541189789772034,0.6891350150108337,0.7229260206222534,30229.400390625,2958104.03017,-0.0190489261233755
2014-04-21,DASH,0.7222219705581665,0.7453359961509705,0.673071026802063,0.7081180214881897,29266.400390625,2905580.93479,-0.0206961173141003
2014-04-22,DASH,0.707656979560852,0.7287949919700623,0.6661589741706848,0.7220889925956726,72971.6015625,2970874.16465,0.0195376129213553
2014-04-23,DASH,0.7227320075035095,1.0147500038146973,0.713824987411499,0.873071014881134,196373.0,3601159.44598,0.1898685085887283
2014-04-24,DASH,0.8719769716262817,1.1532200574874878,0.8719769716262817,1.058169960975647,329106.0,4375510.72843,0.1922793448320983
2014-04-25,DASH,1.057379961013794,1.9701100587844849,1.0042699575424194,1.6862900257110596,794049.0,6988284.23333,0.4659899006020402
2014-04-26,DASH,1.7118200063705444,2.4097900390625,1.3862899541854858,1.7246099710464478,1204200.0,7161605.13834,0.0224700563962105
2014-04-27,DASH,1.698740005493164,2.001140117645264,1.544800043106079,1.706719994544983,509028.0,7100822.21376,-0.0104275244779923
2014-04-28,DASH,1.67235004901886,1.7721999883651731,1.6187599897384644,1.6691999435424805,198793.0,6957754.7364,-0.0222289607866771
2014-04-29,DASH,1.6679600477218628,1.703909993171692,1.4478100538253784,1.6359299421310425,302458.0,6832234.25073,-0.0201330213068071
