Date,symbol,Open,High,Low,Close,Volume,Market Cap,return
2017-07-23,BCH,555.885986328125,578.9710083007812,411.7760009765625,413.05999755859375,85013.1015625,0.0,
2017-07-24,BCH,412.5799865722656,578.8920288085938,409.21099853515625,440.7009887695313,190952.0,0.0,0.0647737605305195
2017-07-25,BCH,441.3450012207031,541.6580200195312,338.09100341796875,406.8970031738281,524908.0,0.0,-0.0798065255178188
2017-07-26,BCH,407.0820007324219,486.1589965820313,321.7919921875,365.8160095214844,1784640.0,0.0,-0.1064295891848916
2017-07-27,BCH,417.0979919433594,460.968994140625,367.7770080566406,385.47900390625,533207.0,0.0,0.052356226168132
2017-07-28,BCH,386.6470031738281,465.1809997558594,217.0599975585937,406.0459899902344,1230160.0,0.0,0.0519797020796167
2017-07-29,BCH,410.5650024414063,423.7309875488281,323.7300109863281,384.7730102539063,737815.0,0.0,-0.0538128523656761
2017-07-30,BCH,385.1400146484375,385.1400146484375,316.25201416015625,345.6610107421875,606695.0,0.0,-0.1071950195971954
2017-07-31,BCH,346.364013671875,347.82501220703125,266.18798828125,294.46099853515625,1075960.0,0.0,-0.1603119955578175
2017-08-01,BCH,294.6019897460937,426.1099853515625,210.384994506836,380.010009765625,65988800.0,6263348570.62,0.2550510323581514
2017-08-02,BCH,382.37701416015625,756.9320068359375,309.3340148925781,452.6570129394531,416207008.0,7460771888.97,0.1749370990123565
2017-08-03,BCH,448.4859924316406,519.2769775390625,364.0480041503906,364.0480041503906,161518000.0,6000453014.2,-0.2178489543989043
2017-08-04,BCH,362.1830139160156,386.9320068359375,233.04600524902344,233.04600524902344,185038000.0,3841262261.1,-0.446049856979214
2017-08-05,BCH,231.10899353027344,273.0360107421875,200.97799682617188,213.14700317382807,144043008.0,3513302001.0,-0.0892537980890848
2017-08-06,BCH,212.17599487304688,223.70399475097656,203.44500732421875,220.656005859375,107606000.0,3637254889.2,0.0346228708791833
2017-08-07,BCH,223.7559967041016,373.87200927734375,223.7559967041016,319.6889953613281,346545984.0,5270009227.2,0.3707436794207737
2017-08-08,BCH,321.3500061035156,386.29400634765625,309.6109924316406,345.4880065917969,274880000.0,5695399910.2,0.0776092957050474
2017-08-09,BCH,345.2799987792969,349.3169860839844,298.6080017089844,303.8909912109375,165032000.0,5010026797.39,-0.1282888738546267
2017-08-10,BCH,305.21099853515625,311.6830139160156,274.6789855957031,275.9530029296875,136636992.0,4549781986.32,-0.0964384835797868
2017-08-11,BCH,275.8810119628906,351.1570129394531,275.02398681640625,328.24200439453125,233971008.0,5412173083.73,0.1735205826283273
2017-08-12,BCH,327.8190002441406,341.8479919433594,313.7040100097656,317.09100341796875,126007000.0,5228596735.39,-0.0345623448992111
2017-08-13,BCH,316.2860107421875,317.4729919433594,298.0530090332031,298.0530090332031,120722000.0,4914961031.93,-0.0619174563589326
2017-08-14,BCH,296.0979919433594,327.3900146484375,293.4970092773437,297.6780090332031,174968000.0,4909115806.27,-0.0012589576105927
2017-08-15,BCH,298.1849975585937,306.52099609375,292.87701416015625,297.864013671875,133924000.0,4912603932.6,0.000624656657729
2017-08-16,BCH,297.9700012207031,307.6159973144531,290.2070007324219,300.2099914550781,106436000.0,4951611203.25,0.0078451489122738
2017-08-17,BCH,301.02099609375,460.5299987792969,293.09600830078125,460.5299987792969,744604992.0,7596275407.88,0.4278957961952461
2017-08-18,BCH,458.6700134277344,764.073974609375,458.6700134277344,690.239990234375,3087490048.0,11385819408.0,0.4046613515500614
2017-08-19,BCH,697.0440063476562,1091.969970703125,625.1610107421875,754.5579833984375,3196229888.0,12447999917.9,0.0890927762997859
2017-08-20,BCH,772.4180297851562,858.9609985351562,683.9409790039062,712.8729858398438,1494019968.0,11764311435.3,-0.0568288612840997
2017-08-21,BCH,723.7009887695312,756.5900268554688,573.4730224609375,599.635009765625,1123399936.0,9901427964.88,-0.1729821110093554
2017-08-22,BCH,596.1939697265625,734.8800048828125,570.27001953125,690.8829956054688,1393260032.0,11415546169.4,0.1416493301854017
2017-08-23,BCH,690.9600219726562,715.6719970703125,651.3170166015625,669.4000244140625,501983008.0,11060763960.0,-0.0315886579955793
2017-08-24,BCH,670.0280151367188,697.322021484375,617.3109741210938,628.1090087890625,407176992.0,10382947973.1,-0.0636680929697008
2017-08-25,BCH,627.06298828125,665.4149780273438,624.2990112304688,641.0549926757812,348632000.0,10602408645.0,0.0204015129675602
