Date,symbol,Open,High,Low,Close,Volume,Market Cap,return
2013-07-09,LTC,2.5847599506378174,2.649049997329712,2.480910062789917,2.61296010017395,0.0,50428048.0838,0.0014400554514333
2013-07-10,LTC,2.609250068664551,2.813920021057129,2.583179950714112,2.811019897460937,0.0,54334216.8241,0.0730636536436412
2013-07-11,LTC,2.837120056152344,2.8720200061798096,2.6443099975585938,2.7263500690460205,0.0,52775603.6654,-0.0305836267190234
2013-07-12,LTC,2.722759962081909,2.9099199771881104,2.6963999271392822,2.7891299724578857,0.0,54066041.098,0.0227659657647746
2013-07-13,LTC,2.8074800968170166,2.908200025558472,2.6700000762939453,2.89985990524292,0.0,56290498.9964,0.0389327179155757
2013-07-14,LTC,2.9284300804138184,2.9701199531555176,2.7792398929595947,2.9079699516296387,0.0,56527604.2664,0.0027927993270902
2013-07-15,LTC,2.8736701011657715,3.056999921798706,2.85302996635437,2.982510089874268,0.0,58072016.7635,0.0253100313942515
2013-07-16,LTC,2.999340057373047,3.1765899658203125,2.9549899101257324,3.098939895629883,0.0,60436315.0108,0.0382948258447146
2013-07-17,LTC,3.076349973678589,3.169749975204468,3.061490058898926,3.1451098918914795,0.0,61435018.7654,0.0147887474651833
2013-07-18,LTC,3.1451098918914795,3.1451098918914795,2.7627100944519043,2.886780023574829,0.0,56474377.3651,-0.0857071290478505
2013-07-19,LTC,2.88129997253418,3.046679973602295,2.8017001152038574,2.9623401165008545,0.0,58031067.5134,0.0258378336192304
2013-07-20,LTC,2.962399959564209,3.006200075149536,2.8595900535583496,2.8595900535583496,0.0,56010514.8094,-0.0353012592499896
2013-07-21,LTC,2.8742799758911133,2.9462900161743164,2.809839963912964,2.916029930114746,0.0,57115999.6711,0.019544801552204
2013-07-22,LTC,2.945780038833618,2.9536499977111816,2.859689950942993,2.887550115585327,0.0,56798841.9377,-0.0098146464492793
2013-07-23,LTC,2.8872299194335938,3.011080026626587,2.8765299320220947,2.988110065460205,0.0,58868020.0349,0.0342326706780395
2013-07-24,LTC,2.988110065460205,2.993489980697632,2.8844799995422363,2.943039894104004,0.0,58069428.3162,-0.0151980776718491
2013-07-25,LTC,2.9485599994659424,3.017230033874512,2.9209799766540527,2.974829912185669,0.0,58778565.2829,0.010743840238271
2013-07-26,LTC,2.983150005340576,2.985480070114136,2.8338699340820312,2.9026899337768555,0.0,57442580.5667,-0.0245489945459394
2013-07-27,LTC,2.896929979324341,2.935070037841797,2.836719989776612,2.879950046539306,0.0,57069607.591,-0.0078649213968867
2013-07-28,LTC,2.884860038757324,3.026129961013794,2.8406898975372314,2.977790117263794,0.0,59091800.7622,0.0334085049834508
2013-07-29,LTC,2.943279981613159,3.040699958801269,2.942500114440918,2.96314001083374,0.0,58881977.2472,-0.0049319334884889
2013-07-30,LTC,2.9726099967956543,2.9958300590515137,2.8838000297546387,2.985919952392578,0.0,59418106.0256,0.0076583705787877
2013-07-31,LTC,3.001009941101074,3.0277199745178223,2.8430399894714355,2.868680000305176,0.0,57156383.5504,-0.0400558973556145
2013-08-01,LTC,2.874109983444214,3.005680084228516,2.853470087051392,2.9099199771881104,0.0,58053718.7776,0.0142735877932834
2013-08-02,LTC,2.9422500133514404,2.96675992012024,2.817430019378662,2.8434700965881348,0.0,56807213.3111,-0.0231004102578089
2013-08-03,LTC,2.8424301147460938,3.1154301166534424,2.811850070953369,2.964139938354492,0.0,59302600.4552,0.041561747690155
2013-08-04,LTC,3.0110199451446533,3.0452699661254883,2.937150001525879,3.0092101097106934,0.0,60288258.4818,0.0150907033095107
2013-08-05,LTC,2.999069929122925,3.0341899394989014,2.821199893951416,2.8307600021362305,0.0,56805936.6088,-0.061132394705959
2013-08-06,LTC,2.844089984893799,2.9007999897003174,2.785550117492676,2.8238799571990967,0.0,56751177.4944,-0.002433416939588
2013-08-07,LTC,2.8216099739074707,2.8216099739074707,2.698839902877808,2.75573992729187,0.0,55465963.9482,-0.0244258279592682
2013-08-08,LTC,2.753619909286499,2.8084499835968018,2.665709972381592,2.704780101776123,0.0,54519249.6914,-0.0186653669438667
2013-08-09,LTC,2.710740089416504,2.7632501125335693,2.655659914016724,2.6789700984954834,0.0,54076429.3041,-0.0095881866927323
2013-08-10,LTC,2.6851398944854736,2.7065699100494385,2.5585200786590576,2.561609983444214,0.0,51772776.5583,-0.0447964684578875
2013-08-11,LTC,2.551310062408448,2.718319892883301,2.5268399715423584,2.694299936294556,0.0,54533790.549,0.0505024461185787
2013-08-12,LTC,2.694299936294556,2.71835994720459,2.576620101928711,2.649899959564209,0.0,53717659.842,-0.0166165185406571
2013-08-13,LTC,2.655489921569824,2.764539957046509,2.620450019836426,2.73917007446289,0.0,55611396.3076,0.0331330938092849
2013-08-14,LTC,2.759690046310425,2.828819990158081,2.689079999923706,2.72738003730774,0.0,55454944.7784,-0.0043135268844297
2013-08-15,LTC,2.735260009765625,2.8300700187683105,2.68900990486145,2.761850118637085,0.0,56240601.053,0.0125593328933284
2013-08-16,LTC,2.761970043182373,2.791980028152466,2.696500062942505,2.7172300815582275,0.0,55403721.9094,-0.0162877789293371
2013-08-17,LTC,2.7172300815582275,2.838860034942627,2.688080072402954,2.8193399906158447,0.0,57562831.2942,0.0368898026095641
2013-08-18,LTC,2.8007099628448486,2.855030059814453,2.7686800956726074,2.797780036926269,0.0,57198038.1424,-0.0076765529168452
2013-08-19,LTC,2.800489902496338,2.8919498920440674,2.740370035171509,2.8226799964904785,0.0,57793046.3404,0.0088605282563279
2013-08-20,LTC,2.8238699436187744,2.878060102462769,2.760970115661621,2.7816600799560547,0.0,57039273.4968,-0.0146388864734614
2013-08-21,LTC,2.774499893188477,2.8418900966644287,2.5945699214935303,2.6953399181365967,0.0,55356973.7802,-0.0315235749560815
2013-08-22,LTC,2.694109916687012,2.779910087585449,2.589279890060425,2.752530097961426,0.0,56623615.8444,0.0209961987414128
2013-08-23,LTC,2.781599998474121,2.88496994972229,2.674149990081787,2.7207798957824707,0.0,56050326.2474,-0.0116019587270927
2013-08-24,LTC,2.738770008087158,2.7769899368286133,2.666749954223633,2.68900990486145,0.0,55478793.8368,-0.0117455048464712
2013-08-25,LTC,2.6791000366210938,2.709939956665039,2.517110109329224,2.593640089035034,0.0,53577807.0632,-0.0361107319666746
2013-08-26,LTC,2.576539993286133,2.654520034790039,2.555360078811645,2.565589904785156,0.0,53066612.2482,-0.0108738942339969
2013-08-27,LTC,2.568300008773804,2.6522998809814453,2.4949300289154053,2.573009967803955,0.0,53289172.6983,0.0028879727396415
2013-08-28,LTC,2.575129985809326,2.604099988937378,2.5075700283050537,2.522289991378784,0.0,52306695.1162,-0.0199091916740931
2013-08-29,LTC,2.537009954452514,2.5776000022888184,2.5228800773620605,2.5457100868225098,0.0,52869636.2223,0.0092424079708992
2013-08-30,LTC,2.5350899696350098,2.729170083999634,2.512579917907715,2.6644599437713623,0.0,55425510.7388,0.045591765751734
2013-08-31,LTC,2.656480073928833,2.6857500076293945,2.5508899688720703,2.5838301181793213,0.0,53839084.8419,-0.0307285493209147
2013-09-01,LTC,2.590630054473877,2.758729934692383,2.5396499633789062,2.584189891815185,0.0,53930572.3117,0.0001392307443659
2013-09-02,LTC,2.571589946746826,2.7395501136779785,2.5374999046325684,2.558059930801392,0.0,53442298.8438,-0.0101629391096301
2013-09-03,LTC,2.553539991378784,2.624190092086792,2.4935901165008545,2.604099988937378,0.0,54469386.798,0.0178379901633447
2013-09-04,LTC,2.599529981613159,3.189419984817505,2.5976901054382324,2.8136301040649414,0.0,58915949.1124,0.0773883797846756
2013-09-05,LTC,2.816610097885132,2.946690082550049,2.712810039520264,2.7549099922180176,0.0,57764622.2908,-0.0210907302333299
2013-09-06,LTC,2.780250072479248,2.8430299758911133,2.6514101028442383,2.6904098987579346,0.0,56512680.8443,-0.0236912106442032
2013-09-07,LTC,2.680969953536988,2.7629199028015137,2.668109893798828,2.705229997634888,0.0,56916361.9574,0.0054933748102397
2013-09-08,LTC,2.7047901153564453,2.77059006690979,2.666450023651123,2.7276198863983154,0.0,57470353.3236,0.0082424569063175
2013-09-09,LTC,2.732100009918213,2.755470037460327,2.6461400985717773,2.727780103683472,0.0,57537963.7074,5.873713586321853e-05
2013-09-10,LTC,2.7312099933624268,2.7312099933624268,2.618160009384156,2.6441099643707275,0.0,55834295.9328,-0.0311536182981954
2013-09-11,LTC,2.6436901092529297,2.8076000213623047,2.612730026245117,2.717170000076294,0.0,57444315.9191,0.0272563862449311
2013-09-12,LTC,2.7489500045776367,2.750149965286255,2.6586101055145264,2.6958799362182617,0.0,57069973.3604,-0.0078662395101485
2013-09-13,LTC,2.689810037612915,2.7418599128723145,2.603569984436035,2.672600030899048,0.0,56651316.008,-0.0086728650884769
2013-09-14,LTC,2.662400007247925,2.683039903640747,2.524019956588745,2.541759967803955,0.0,53963039.0208,-0.0501950511304433
2013-09-15,LTC,2.585410118103028,2.718369960784912,2.548589944839477,2.6399900913238525,0.0,56132470.5762,0.0379184220689628
2013-09-16,LTC,2.6473000049591064,2.680609941482544,2.599440097808838,2.633080005645752,0.0,56064276.6224,-0.0026208980751388
2013-09-17,LTC,2.6304800510406494,2.6548800468444824,2.481559991836548,2.601599931716919,0.0,55475815.968,-0.0120276516648406
2013-09-18,LTC,2.602590084075928,2.628659963607788,2.5436699390411377,2.555779933929444,0.0,54577352.8944,-0.0177691791528062
2013-09-19,LTC,2.548579931259156,2.629580020904541,2.548579931259156,2.6176300048828125,0.0,55977179.9084,0.0239118951341912
2013-09-20,LTC,2.609560012817383,2.716470003128052,2.4563300609588623,2.4772799015045166,0.0,53041487.9904,-0.0551081857793063
2013-09-21,LTC,2.479330062866211,2.570199966430664,2.4721100330352783,2.5103700160980225,0.0,53819395.6671,0.0132690147241674
2013-09-22,LTC,2.525429964065552,2.637279987335205,2.493380069732666,2.529459953308105,0.0,54298981.9198,0.0075756637126995
2013-09-23,LTC,2.5267200469970703,2.6252999305725098,2.4608099460601807,2.471139907836914,0.0,53124053.7229,-0.0233262774341963
2013-09-24,LTC,2.471839904785156,2.5012199878692627,2.4220499992370605,2.4686501026153564,0.0,53141251.0433,-0.0010080612443572
2013-09-25,LTC,2.469899892807007,2.505429983139038,2.3707900047302246,2.3707900047302246,0.0,51114569.0522,-0.0404482491528039
2013-09-26,LTC,2.366760015487671,2.531349897384644,2.366760015487671,2.391720056533813,0.0,51631834.2962,0.0087895610854428
2013-09-27,LTC,2.4021499156951904,2.485960006713867,2.3626298904418945,2.400010108947754,0.0,51876916.9529,0.0034601533887798
2013-09-28,LTC,2.3918099403381348,2.401819944381714,2.225680112838745,2.2481300830841064,0.0,48654123.8815,-0.0653741529087125
2013-09-29,LTC,2.266319990158081,2.4024999141693115,2.249109983444214,2.2976999282836914,0.0,49785051.7134,0.0218097948914232
2013-09-30,LTC,2.2986299991607666,2.4522600173950195,2.2342400550842285,2.3527700901031494,0.0,51043443.9663,0.0236848043186304
2013-10-01,LTC,2.343130111694336,2.511810064315796,2.332089900970459,2.422859907150269,0.0,52632252.9691,0.0293552265227288
2013-10-02,LTC,2.4204800128936768,2.470200061798096,1.6186200380325315,1.965319991111756,0.0,42750902.3754,-0.2092935448178093
2013-10-03,LTC,1.9776999950408936,2.1829400062561035,1.921069979667664,2.1684699058532715,0.0,47233162.4982,0.0983667289207566
2013-10-04,LTC,2.176949977874756,2.264489889144897,2.176949977874756,2.1983299255371094,0.0,47946658.8784,0.0136761409936993
2013-10-05,LTC,2.1918599605560303,2.22160005569458,2.1189301013946533,2.1454999446868896,0.0,46851373.611,-0.0243253476588561
2013-10-06,LTC,2.1333398818969727,2.200599908828736,2.1159400939941406,2.167200088500977,0.0,47387869.5024,0.0100634529568464
2013-10-07,LTC,2.174420118331909,2.195050001144409,2.0811500549316406,2.0983200073242188,0.0,45942594.6974,-0.0322990245761763
2013-10-08,LTC,2.095010042190552,2.113450050354004,1.8920899629592896,1.980720043182373,0.0,43425487.5062,-0.057676591277371
2013-10-09,LTC,1.9808800220489504,2.0028700828552246,1.856559991836548,1.9237600564956665,0.0,42228344.1819,-0.0291788030663597
2013-10-10,LTC,1.9313000440597528,2.38405990600586,1.8494399785995483,2.02676010131836,0.0,44545533.7979,0.0521568751660701
2013-10-11,LTC,2.025320053100586,2.218549966812134,1.9073400497436523,2.0655999183654785,0.0,45455370.5152,0.0189821927178041
2013-10-12,LTC,2.0682199001312256,2.143709897994995,2.055919885635376,2.1224799156188965,0.0,46766388.9682,0.0271644749633891
2013-10-13,LTC,2.1224799156188965,2.1934800148010254,2.097899913787842,2.128580093383789,0.0,46962204.9374,0.0028699580523745
2013-10-14,LTC,2.148940086364746,2.166100025177002,2.0325300693511963,2.0543999671936035,0.0,45387226.4448,-0.0354713160603719
2013-10-15,LTC,2.0552399158477783,2.0761001110076904,1.8966200351715088,1.9607399702072144,0.0,43381160.7401,-0.0466618807309416
2013-10-16,LTC,1.972100019454956,2.0364298820495605,1.854050040245056,1.9201500415802,0.0,42540523.8588,-0.0209186081709641
2013-10-17,LTC,1.916839957237244,1.9560500383377075,1.882990002632141,1.9144099950790403,0.0,42463895.7767,-0.0029938510461112
2013-10-18,LTC,1.9159799814224243,1.9414199590682983,1.8772900104522705,1.9027099609375,0.0,42262313.3498,-0.0061303133868802
2013-10-19,LTC,1.9052200317382808,1.9975500106811523,1.8215800523757928,1.8845499753952024,0.0,41917465.2086,-0.0095901126560748
2013-10-20,LTC,1.869379997253418,1.959190011024475,1.869379997253418,1.9294400215148928,0.0,42968323.9485,0.0235407639703065
2013-10-21,LTC,1.9315400123596191,1.9535200595855715,1.7754100561141968,1.822100043296814,0.0,40628715.6982,-0.0572401106882575
2013-10-22,LTC,1.821020007133484,1.8407100439071653,1.6374900341033936,1.6973400115966797,0.0,37892422.9853,-0.0709273792543603
2013-10-23,LTC,1.6996300220489502,2.3741300106048584,1.689620018005371,2.0507800579071045,0.0,45838095.3028,0.189157910243314
2013-10-24,LTC,2.057310104370117,2.393049955368042,1.9493600130081177,2.2697300910949707,0.0,50800170.8102,0.1014406849978122
2013-10-25,LTC,2.2932000160217285,2.6493899822235107,2.121059894561768,2.1768100261688232,0.0,48790893.085,-0.0418004074252142
2013-10-26,LTC,2.16129994392395,2.3019700050354004,2.154860019683838,2.2129499912261963,0.0,49670862.1689,0.0164659486875059
2013-10-27,LTC,2.203969955444336,2.2713100910186768,2.0923800468444824,2.1294100284576416,0.0,47869226.2352,-0.038481503674813
2013-10-28,LTC,2.126919984817505,2.225749969482422,2.105089902877808,2.176110029220581,0.0,48983674.6636,0.0216939332045178
2013-10-29,LTC,2.172139883041382,2.215840101242065,2.117449998855591,2.127700090408325,0.0,47953021.7284,-0.0224972660258591
2013-10-30,LTC,2.129739999771118,2.3101799488067627,2.1113500595092773,2.293100118637085,0.0,51738623.6802,0.0748630390627151
2013-10-31,LTC,2.278340101242065,2.381180047988892,2.205250024795532,2.360280036926269,0.0,53315873.9818,0.0288756060611775
2013-11-01,LTC,2.3448500633239746,2.476140022277832,2.325350046157837,2.453540086746216,0.0,55490590.4587,0.0387516432981941
2013-11-02,LTC,2.459429979324341,2.7455899715423584,2.373420000076294,2.701479911804199,0.0,61168239.2882,0.0962678233221698
2013-11-03,LTC,2.717010021209717,3.3197500705718994,2.476409912109375,2.883820056915283,0.0,65383962.6434,0.0653160855632469
2013-11-04,LTC,2.900059938430786,3.1698598861694336,2.7663700580596924,3.081389904022217,0.0,69959853.9089,0.0662649388384464
2013-11-05,LTC,3.08287000656128,3.144920110702514,2.866729974746704,3.038520097732544,0.0,69075106.6298,-0.0140101758032957
2013-11-06,LTC,3.0426199436187744,3.511080026626587,3.000649929046631,3.3862500190734863,0.0,77079827.16,0.1083525331185017
2013-11-07,LTC,3.359970092773437,4.548379898071289,3.3505399227142334,4.389830112457275,0.0,100058018.546,0.2595674075315831
2013-11-08,LTC,4.378399848937988,4.803140163421631,4.345059871673584,4.60506010055542,0.0,105113681.202,0.0478651931928256
2013-11-09,LTC,4.608069896697998,4.646309852600098,3.797980070114136,4.215139865875244,0.0,96352797.7539,-0.0884729469823742
2013-11-10,LTC,4.335830211639404,4.335830211639404,3.2492499351501465,3.932499885559082,0.0,90017056.415,-0.0694074469428491
2013-11-11,LTC,3.911429882049561,4.0958099365234375,3.697109937667847,4.003119945526123,0.0,91752479.155,0.0177987166211456
2013-11-12,LTC,4.013800144195557,4.094779968261719,3.892290115356445,3.981650114059448,0.0,91370872.3468,-0.0053777085747689
2013-11-13,LTC,4.017600059509277,4.297339916229248,3.957799911499024,4.114439964294434,0.0,94531900.4705,0.0328063938100106
2013-11-14,LTC,4.108809947967529,4.394680023193359,4.070459842681885,4.28603982925415,0.0,98599673.0057,0.0408604611759484
2013-11-15,LTC,4.273789882659912,4.422339916229248,4.072010040283203,4.208759784698486,0.0,96950857.3099,-0.018195173544187
2013-11-16,LTC,4.193659782409668,4.423389911651611,4.176139831542969,4.300950050354004,0.0,99205463.2449,0.0216679239011018
2013-11-17,LTC,4.330230236053467,4.403200149536133,4.08942985534668,4.08942985534668,0.0,94452714.1086,-0.050430379571297
2013-11-18,LTC,4.126580238342285,9.89027976989746,3.736799955368042,9.371419906616213,0.0,216734161.082,0.8292590616284882
2013-11-19,LTC,9.422690391540527,10.2746000289917,6.658730030059815,8.026700019836426,0.0,185902321.136,-0.1548911352363096
2013-11-20,LTC,7.964560031890869,8.2121000289917,6.000259876251221,7.976200103759766,0.0,184977585.63,-0.0063113664796056
2013-11-21,LTC,8.011429786682129,9.514829635620115,7.79341983795166,9.34823989868164,0.0,217076808.49,0.1587259588702556
2013-11-22,LTC,9.36223030090332,10.34850025177002,8.812629699707031,10.128999710083008,0.0,235493091.568,0.0802144886324272
2013-11-23,LTC,10.116999626159668,11.082500457763672,10.046600341796877,10.611000061035156,0.0,247035667.212,0.0464886365613274
2013-11-24,LTC,10.589799880981444,10.805800437927246,9.501009941101074,10.40590000152588,0.0,242571851.653,-0.0195182515154213
2013-11-25,LTC,10.31980037689209,12.357000350952148,10.208900451660156,12.266300201416016,0.0,286313130.005,0.1644827280478518
2013-11-26,LTC,12.37600040435791,20.353200912475582,11.813799858093262,20.353200912475582,0.0,475653103.514,0.5063825113397524
2013-11-27,LTC,19.90900039672852,39.036399841308594,19.035499572753903,39.036399841308594,0.0,913441688.609,0.65125634759733
2013-11-28,LTC,38.99129867553711,53.14699935913086,36.863399505615234,43.39350128173828,0.0,1016867744.13,0.1058151497290541
